שם הצעת החוק,מדרג,מספר חוק,ניקוד לחוק,קישור להצעה,הסבר הדירוג,הערות אחרות,הגיע להצבעה?,עבר?,יוזם ראשון,חתומים,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"הצעת חוק הרשות הלאומית לתרבות הארמית, התשפ'ג-2023",,פ\25\2961,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2198714,,,0,0,מיכאל מרדכי ביטון,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מיכאל מרדכי ביטון
"הצעת חוק ארגוני עזר רפואיים הפועלים בתחום רפואת חירום דחופה טרום אשפוזית, התשפ'ג-2023",,פ\25\2962,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2202735,,,0,0,קטי קטרין שטרית,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,קטי קטרין שטרית
"הצעת חוק המאבק בטרור (תיקון - קנסות בגין הנפת דגל של ארגון טרור) (הוראת שעה), התשפ'ג-2023",,פ\25\2963,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2202048,,,0,0,צבי ידידיה סוכות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,צבי ידידיה סוכות
"הצעת חוק העונשין (תיקון - הגדרת איום), התשפ'ג-2023",,פ\25\2964,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2198435,,,0,0,ניסים ואטורי,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ניסים ואטורי
"הצעת חוק לתיקון פקודת הראיות (עדות עובד במשרת אמון), התשפ'ג-2023",,פ\25\2965,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2202669,,,0,0,דוד אמסלם,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,דוד אמסלם
"הצעת חוק פיקוח על מחירים, שיווק וסבסוד של מזון ללא גלוטן, התשפ'ג -2023",,פ\25\2966,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2202849,,,0,0,אלי דלל,צגה מלקו,משה סעדה,בועז ביסמוט,חנוך דב מלביצקי,חוה אתי עטייה,אושר שקלים,לימור סון הר מלך,אפרת רייטן מרום,סימון מושיאשוילי,יונתן מישרקי,סימון דוידסון,מירב כהן,מיכל שיר סגמן,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אלי דללצגה מלקומשה סעדהבועז ביסמוטחנוך דב מלביצקיחוה אתי עטייהאושר שקליםלימור סון הר מלךאפרת רייטן מרוםסימון מושיאשוילייונתן מישרקיסימון דוידסוןמירב כהןמיכל שיר סגמן
"הצעת חוק פיצויי קורבנות הטרור (תיקוני חקיקה), התשפ'ג-2023",,פ\25\2967,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2201602,,,0,0,יצחק פינדרוס,עודד פורר,דוד אמסלם,דוד ביטן,משה סעדה,דן אילוז,אברהם בצלאל,משה גפני,בועז ביסמוט,צבי ידידיה סוכות,אליהו ברוכי,משה רוט,יונתן מישרקי,ארז מלול,ינון אזולאי,צביקה פוגל,יצחק קרויזר,אוהד טל,יוסף טייב,ישראל אייכלר,עמית הלוי,קטי קטרין שטרית,דני דנון,פנינה תמנו,יוליה מלינובסקי,משה סולומון,זאב אלקין,מתן כהנא,אליהו רביבו,אריאל קלנר,אלי דלל,חנוך דב מלביצקי,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,יצחק פינדרוסעודד פוררדוד אמסלםדוד ביטןמשה סעדהדן אילוזאברהם בצלאלמשה גפניבועז ביסמוטצבי ידידיה סוכותאליהו ברוכימשה רוטיונתן מישרקיארז מלולינון אזולאיצביקה פוגליצחק קרויזראוהד טליוסף טייבישראל אייכלרעמית הלויקטי קטרין שטריתדני דנוןפנינה תמנויוליה מלינובסקימשה סולומוןזאב אלקיןמתן כהנאאליהו רביבואריאל קלנראלי דללחנוך דב מלביצקי
"הצעת חוק הבטחת הכנסה (תיקון - גמלה לתלמיד), התשפ'ג-2023",,פ\25\2968,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2200679,,,0,0,אימאן ח'טיב יאסין,מנסור עבאס,ווליד טאהא,ואליד אלהואשלה,יאסר חוג'יראת,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אימאן ח'טיב יאסיןמנסור עבאסווליד טאהאואליד אלהואשלהיאסר חוג'יראת
"הצעת חוק שירותי הסעד (תיקון - הגבלת מספר התיקים בטיפול עובד סוציאלי המטפל במשפחות), התשפ'ג-2023",,פ\25\2969,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2203100,,,0,0,אימאן ח'טיב יאסין,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אימאן ח'טיב יאסין
הצעת חוק-יסוד: הממשלה (תיקון - הגבלת כהונת ראש הממשלה לשתי תקופות כהונה רצופות),,פ\25\2970,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2203407,,,0,0,עודד פורר,אביגדור ליברמן,יבגני סובה,שרון ניר,יוליה מלינובסקי,חמד עמאר,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,עודד פורראביגדור ליברמןיבגני סובהשרון ניריוליה מלינובסקיחמד עמאר
"הצעת חוק הביטוח הלאומי (תיקון - הרחבת הזכאות למענק לימודים), התשפ'ג-2023",,פ\25\2971,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2202752,,,0,0,יונתן מישרקי,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,יונתן מישרקי
"הצעת חוק מאבק בארגוני פשיעה (תיקון - הרחבת הנסיבה המחמירה לזיקה לארגון פשיעה), התשפ'ג-2023",,פ\25\2972,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2202763,,,0,0,יצחק קרויזר,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,יצחק קרויזר
"הצעת חוק כלי הירייה (תיקון - דמויי כלי ירייה), התשפ'ג-2023",,פ\25\2973,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2203263,,,0,0,אליהו רביבו,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אליהו רביבו
"הצעת חוק החלת הריבונות של מדינת ישראל בחבלי יהודה והשומרון, התשפ'ג-2023",,פ\25\2974,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2203414,,,0,0,לימור סון הר מלך,יצחק קרויזר,צביקה פוגל,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,לימור סון הר מלךיצחק קרויזרצביקה פוגל
"הצעת חוק החלת הריבונות הישראלית על בקעת הירדן, התשפ'ג-2023",,פ\25\2975,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2203397,,,0,0,אביגדור ליברמן,עודד פורר,יבגני סובה,שרון ניר,יוליה מלינובסקי,חמד עמאר,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אביגדור ליברמןעודד פורריבגני סובהשרון ניריוליה מלינובסקיחמד עמאר
"הצעת חוק בינוי ופינוי של אזורי שיקום (כפר שלם), התשפ'ג-2023",,פ\25\2976,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2199070,,,0,0,שרן מרים השכל,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,שרן מרים השכל
"הצעת חוק התגמולים לנפגעי פעולות איבה (תיקון - זכאות לתגמולים ולפיצויים לפי חוק אחר), התשפ'ג-2023",,פ\25\2977,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2202875,,,0,0,מירב בן ארי,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מירב בן ארי
"הצעת חוק התגמולים לנפגעי פעולות איבה (תיקון - זכאות לתגמולים ולפיצויים לפי חוק אחר), התשפ'ג-2023",,פ\25\2978,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2202067,,,0,0,צבי ידידיה סוכות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,צבי ידידיה סוכות
"הצעת חוק הביטוח הלאומי (תיקון - דמי אבטלה לעצמאים), התשפ'ג-2023",dup_laws_bot,פ\25\2979,-2,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2203285,"הצעת החוק מציינת שהביטוח ימומן בנפרד  עלי התקבולים שיתקבלו מביטוח  אבטלה לעצמאים (פלוס נטל שווה על כלל משלמי המיסים מאוצר המדינה). מה שאומר העלאת מס הביטוח הלאומי על עצמאים. ראה חוק
פ/1280/23 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088396",,0,0,יונתן מישרקי,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,יונתן מישרקי
"הצעת חוק היטלי סחר ואמצעי הגנה (תיקון - אי פתיחת חקירה בשל יבוא בהיצף בשוק מונופוליסטי או ריכוזי), התשפ'ג-2023",dup_laws_bot,פ\25\2980,3,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2202983,"תמיכה מלאה ראה חוק
פ/2269/23 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2146546",,0,0,דן אילוז,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,דן אילוז
"הצעת חוק לתיקון פקודת מס הכנסה (הטבות במס ליישוב מאוים באזור), התשפ'ג-2023",,פ\25\2981,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2203124,,,0,0,מירב בן ארי,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מירב בן ארי
"הצעת חוק לתיקון פקודת מס הכנסה (פטור ממס הכנסה לנכים), התשפ'ג-2023",,פ\25\2982,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2198639,,,0,0,אוריאל בוסו,יוסף טייב,אברהם בצלאל,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אוריאל בוסויוסף טייבאברהם בצלאל
"הצעת חוק מגן דוד אדום (תיקון - הענקת שירותי רפואה מרחוק), התשפ'ג-2023",,פ\25\2983,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2203279,,,0,0,יונתן מישרקי,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,יונתן מישרקי
"הצעת חוק להגדלת שיעור ההשתתפות בכוח העבודה ולצמצום פערים חברתיים (מענק עבודה) (תיקון - זכאות להטבות נלוות), התשפ'ג-2023",dup_laws_bot,פ\25\2984,0,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2203064,"בעד - פתרון של מלכודת עוני שמונעת ממקבלי קצבאות לצאת לעבוד.
נגד - מגדיל את ההוצאה הציבורית. ראה חוק
פ/75/22 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2081524",,0,0,אימאן ח'טיב יאסין,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אימאן ח'טיב יאסין
"הצעת חוק לתיקון פקודת המכס (ביטול חיוב בעד בדיקת טובין), התשפ'ג-2023",,פ\25\2985,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2202941,,,0,0,ואליד אלהואשלה,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ואליד אלהואשלה
"הצעת חוק יום אבל במות קרוב מדרגה שנייה, התשפ'ג-2023",,פ\25\2986,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2203283,,,0,0,יונתן מישרקי,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,יונתן מישרקי
"הצעת חוק עוסק זעיר, התשפ'ג-2023",,פ\25\2987,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2203278,,,0,0,יונתן מישרקי,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,יונתן מישרקי
"הצעת חוק להכרה, לחקר האמת, להנצחה ולפיצוי של נפגעי פרשת ילדי תימן, המזרח והבלקן, התשפ'ג-2023",,פ\25\2988,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2202975,,,0,0,קטי קטרין שטרית,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,קטי קטרין שטרית
"הצעת חוק מגן דוד אדום (תיקון - פינוי לבית חולים כללי הקרוב בתשלום קבוע), התשפ'ג-2023",,פ\25\2989,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2201921,,,0,0,אליהו ברוכי,משה גפני,יעקב אשר,יצחק פינדרוס,מיכאל מרדכי ביטון,אברהם בצלאל,צבי ידידיה סוכות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אליהו ברוכימשה גפנייעקב אשריצחק פינדרוסמיכאל מרדכי ביטוןאברהם בצלאלצבי ידידיה סוכות
"הצעת חוק שלילת זכויות למעורב בטרור ולבני משפחתו (תיקוני חקיקה), התשפ'ג-2023",,פ\25\2990,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2202759,,,0,0,דן אילוז,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,דן אילוז
"הצעת חוק לתיקון פקודת המכס (איסור השמדת טובין חבי מכס), התשפ'ג-2023",,פ\25\2991,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2203277,,,0,0,יונתן מישרקי,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,יונתן מישרקי
"הצעת חוק הביטוח הלאומי (תיקון - הגדרת ילד נכה), התשפ'ג-2023 ",,פ\25\2992,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2202825,,,0,0,אימאן ח'טיב יאסין,מנסור עבאס,ווליד טאהא,ואליד אלהואשלה,יאסר חוג'יראת,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אימאן ח'טיב יאסיןמנסור עבאסווליד טאהאואליד אלהואשלהיאסר חוג'יראת
"הצעת חוק  לעידוד השקעות הון בחקלאות (תיקון - השוואת ההטבות בתעשייה להטבות בחקלאות), התשפ'ג-2023",,פ\25\2993,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2203307,,,0,0,אלון שוסטר,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אלון שוסטר
"הצעת חוק המקרקעין (תיקון - מיתקן של חובב רדיו בבתים משותפים), התשפ'ג-2023",,פ\25\2994,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2199560,,,0,0,אלי דלל,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אלי דלל
"הצעת חוק הביטוח הלאומי (תיקון - קצבת תלויים וקצבת אזרח ותיק), התשפ'ג-2023",,פ\25\2995,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2202171,,,0,0,אימאן ח'טיב יאסין,מנסור עבאס,ווליד טאהא,ואליד אלהואשלה,יאסר חוג'יראת,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אימאן ח'טיב יאסיןמנסור עבאסווליד טאהאואליד אלהואשלהיאסר חוג'יראת
"הצעת חוק יום ציון ממלכתי לוועידת סן רמו, התשפ'ג-2023",dup_laws_bot,פ\25\2996,-1,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2202978,"כמו כל יום זיכרון, לא מתפקיד המדינה. לא מכריח אשעת לימוד במערכת חינוך, אז כנראה חשיבות נמוכה ראה חוק
פ/1573/24 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156752",,0,0,קטי קטרין שטרית,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,קטי קטרין שטרית
"הצעת חוק ביטוח בריאות ממלכתי (תיקון - פנייה לנציב קבילות הציבור), התשפ'ג-2023 ",,פ\25\2997,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2203090,,,0,0,אימאן ח'טיב יאסין,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אימאן ח'טיב יאסין
"הצעת חוק ביטוח בריאות ממלכתי (תיקון - הפחתה בדמי ביטוח בריאות לתושבי הפריפריה), התשפ'ג-2023",,פ\25\2998,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2203209,,,0,0,מיכאל מרדכי ביטון,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מיכאל מרדכי ביטון
"הצעת חוק ביטוח בריאות ממלכתי (תיקון - הרחבת הסדרי הבחירה), התשפ'ג-2023",,פ\25\2999,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2202788,,,0,0,אימאן ח'טיב יאסין,מנסור עבאס,ווליד טאהא,ואליד אלהואשלה,יאסר חוג'יראת,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אימאן ח'טיב יאסיןמנסור עבאסווליד טאהאואליד אלהואשלהיאסר חוג'יראת
"הצעת חוק ביטוח בריאות ממלכתי (תיקון - צמצום פערים בין הפריפריה למרכז), התשפ'ג-2023",,פ\25\3000,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2203114,,,0,0,מיכאל מרדכי ביטון,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מיכאל מרדכי ביטון
"הצעת חוק דמי מחלה (היעדרות בשל מחלת ילד) (תיקון - היעדרות בעקבות תקיפה או התעללות בילד), התשפ'ג-2023",dup_laws_bot,פ\25\3001,-1,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2202784,"ההצעה היא להרחיב את ימי ההעידרות בשל מחלת ילד (על חשבון המעסיק) במקרים בהם ילד עבר התעללות הדורשת שיקום ארוך. מדובר במקרים נדירים ולכן למרות שיש פה הגדלה של ההוצאה הציבורית היא קטנהו לכן הדירוג השלילי הוא נמוך. ראה חוק
פ/279/24 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156084",,0,0,אימאן ח'טיב יאסין,מנסור עבאס,ווליד טאהא,ואליד אלהואשלה,יאסר חוג'יראת,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אימאן ח'טיב יאסיןמנסור עבאסווליד טאהאואליד אלהואשלהיאסר חוג'יראת
