קישור, שם, מספר חדש, דירוג, מספר קודם
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158067,"הצעת חוק איסור ניתוק שירותי חשמל ומים למוסדות חינוך (תיקוני חקיקה), התשפ'א-2021",פ\24\1381,,פ/1226/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158067,"הצעת חוק איסור ניתוק שירותי חשמל ומים למוסדות חינוך (תיקוני חקיקה), התשפ'א-2021",פ\24\1381,,פ/1226/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157656,"הצעת חוק הוועדה לטיפול במשפחות אזרחים נעדרים, התשפ'ב–2022",פ\24\1348,,פ/1799/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157656,"הצעת חוק הוועדה לטיפול במשפחות אזרחים נעדרים, התשפ'ב–2022",פ\24\1348,,פ/1799/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157956,"הצעת חוק התגמולים לנפגעי פעולות איבה (תיקון - פשעי שנאה), התשפ'א-2021",פ\24\1361,-1,פ/257/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157956,"הצעת חוק התגמולים לנפגעי פעולות איבה (תיקון - פשעי שנאה), התשפ'א-2021",פ\24\1361,,פ/357/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157031,"הצעת חוק הביטוח הלאומי (תיקון - קביעת אחוזי נכות ללקויי שמיעה - דו-צידי וחד-צידי), התשפ'א-2021",פ\24\1367,,פ/83/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157463,"הצעת חוק סדנאות הכשרה לשוויון מגדרי בגיל הרך, התשפ'א-2021",פ\24\1327,-2,פ/184/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157463,"הצעת חוק סדנאות הכשרה לשוויון מגדרי בגיל הרך, התשפ'א-2021",פ\24\1327,-2,פ/184/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157984,"הצעת חוק-יסוד: הממשלה (תיקון - חובת מינוי ממלא מקום ראש הממשלה)",פ\24\1362,,פ/171/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157984,"הצעת חוק-יסוד: הממשלה (תיקון - חובת מינוי ממלא מקום ראש הממשלה)",פ\24\1362,,פ/171/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158066,"הצעת חוק משק החשמל (תיקון - איסור ניתוק חשמל), התשפ'א-2021",פ\24\1385,-2,פ/145/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158066,"הצעת חוק משק החשמל (תיקון - איסור ניתוק חשמל), התשפ'א-2021",פ\24\1385,-2,פ/146/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158066,"הצעת חוק משק החשמל (תיקון - איסור ניתוק חשמל), התשפ'א-2021",פ\24\1385,-2,פ/674/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158066,"הצעת חוק משק החשמל (תיקון - איסור ניתוק חשמל), התשפ'א-2021",פ\24\1385,-2,פ/792/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158066,"הצעת חוק משק החשמל (תיקון - איסור ניתוק חשמל), התשפ'א-2021",פ\24\1385,-2,פ/824/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158066,"הצעת חוק משק החשמל (תיקון - איסור ניתוק חשמל), התשפ'א-2021",פ\24\1385,-2,פ/824/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157453,"הצעת חוק לתיקון פקודת היערות (סמכות השר להגנת הסביבה), התשפ'א-2021",פ\24\1336,,פ/1672/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157451,"הצעת חוק לתיקון פקודת בריאות העם (הוספת מרכז לידה), התשפ'א-2021",פ\24\1317,,פ/1632/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158049,"הצעת חוק התכנון והבנייה (תיקון - ייצוג הולם לאוכלוסייה הערבית במוסדות התכנון), התשפ'א-2021",פ\24\1413,0,פ/1009/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158649,"הצעת חוק שוויון הזדמנויות בעבודה (תיקון - איסור הפליה על רקע זהות מגדרית), התשפ'א-2021",פ\24\1410,-2,פ/1231/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158649,"הצעת חוק שוויון הזדמנויות בעבודה (תיקון - איסור הפליה על רקע זהות מגדרית), התשפ'א-2021",פ\24\1410,-2,פ/1231/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158342,"הצעת חוק-יסוד: כבוד האדם וחירותו (תיקון - הזכות לשוויון)",פ\24\1310,2,פ/1728/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158342,"הצעת חוק-יסוד: כבוד האדם וחירותו (תיקון - הזכות לשוויון)",פ\24\1310,2,פ/1728/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158635,"הצעת חוק הביטוח הלאומי (תיקון - השוואת קצבת נכות לשכר מינימום), התשפ'א-2021",פ\24\1409,-3,פ/103/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158635,"הצעת חוק הביטוח הלאומי (תיקון - השוואת קצבת נכות לשכר מינימום), התשפ'א-2021",פ\24\1409,-3,פ/298/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158635,"הצעת חוק הביטוח הלאומי (תיקון - השוואת קצבת נכות לשכר מינימום), התשפ'א-2021",פ\24\1409,-3,פ/298/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158340,"הצעת חוק התכנון והבנייה (הוראות מיוחדות לעניין יישובי מיעוטים) (הוראת שעה), התשפ'א-2021",פ\24\1411,1,פ/57/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158340,"הצעת חוק התכנון והבנייה (הוראות מיוחדות לעניין יישובי מיעוטים) (הוראת שעה), התשפ'א-2021",פ\24\1411,1,פ/57/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157941,"הצעת חוק למניעת התעמרות בעבודה, התשפ'א-2021",פ\24\1312,-1,פ/1352/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157941,"הצעת חוק למניעת התעמרות בעבודה, התשפ'א-2021",פ\24\1312,-1,פ/450/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157941,"הצעת חוק למניעת התעמרות בעבודה, התשפ'א-2021",פ\24\1312,-1,פ/450/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157952,"הצעת חוק הרבנות הראשית לישראל (תיקון - ביטול החוק), התשפ'א-2021",פ\24\1318,,פ/363/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157835,"הצעת חוק לחינוך נגד גזענות, התשפ'א-2021",פ\24\1299,-1,פ/328/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157835,"הצעת חוק לחינוך נגד גזענות, התשפ'א-2021",פ\24\1299,-1,פ/328/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157973,"הצעת חוק מס ערך מוסף (תיקון - שיעור מס מופחת על מוצרי מזון בסיסיים), התשפ'א-2021",פ\24\1309,-1,פ/210/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157973,"הצעת חוק מס ערך מוסף (תיקון - שיעור מס מופחת על מוצרי מזון בסיסיים), התשפ'א-2021",פ\24\1309,-1,פ/210/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157955,"הצעת חוק עבודת נשים (תיקון - הגנה לעובדת העוברת טיפולי פוריות), התשפ'א-2021",פ\24\1359,,פ/358/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157955,"הצעת חוק עבודת נשים (תיקון - הגנה לעובדת העוברת טיפולי פוריות), התשפ'א-2021",פ\24\1359,,פ/358/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157454,"הצעת חוק לתיקון פקודת היערות (פקידי יערות ברשות מקומית), התשפ'א-2021",פ\24\1335,,פ/1727/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157954,"הצעת חוק חינוך ממלכתי (תיקון - ביטול השתתפות רשות מקומית בתקציבי מוסדות חינוך מוכרים לא רשמיים), התשפ'א-2021",פ\24\1363,,פ/361/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157954,"הצעת חוק חינוך ממלכתי (תיקון - ביטול השתתפות רשות מקומית בתקציבי מוסדות חינוך מוכרים לא רשמיים), התשפ'א-2021",פ\24\1363,,פ/361/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158372,"הצעת חוק עבודת נשים (תיקון - הסדרי עבודה גמישים להורה עצמאי), התשפ'א-2021",פ\24\1379,,פ/1912/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158372,"הצעת חוק עבודת נשים (תיקון - הסדרי עבודה גמישים להורה עצמאי), התשפ'א-2021",פ\24\1379,,פ/1912/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156349,"הצעת חוק הרשות הלאומית למניעת התאבדויות, התשפ'א-2021",פ\24\1369,,פ/1732/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156349,"הצעת חוק הרשות הלאומית למניעת התאבדויות, התשפ'א-2021",פ\24\1369,,פ/1732/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157986,"הצעת חוק התרבות והאומנות (תיקון - הקצאת תקציב שנתי לתרבות והאומנות), התשפ'א-2021",פ\24\1355,-3,פ/348/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157986,"הצעת חוק התרבות והאומנות (תיקון - הקצאת תקציב שנתי לתרבות והאומנות), התשפ'א-2021",פ\24\1355,-3,פ/348/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156927,"הצעת חוק הביטוח הלאומי (תיקון - דמי פגיעה לעצמאי), התשפ'א-2021",פ\24\1352,-1,פ/98/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156927,"הצעת חוק הביטוח הלאומי (תיקון - דמי פגיעה לעצמאי), התשפ'א-2021",פ\24\1352,0,פ/290/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156927,"הצעת חוק הביטוח הלאומי (תיקון - דמי פגיעה לעצמאי), התשפ'א-2021",פ\24\1352,,פ/769/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157493,"הצעת חוק הבטחת פיצויים לתושבי מתחם פארק חורשות (אבו-כביר), התשפ'א-2021",פ\24\1389,0,פ/1075/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158465,"הצעת חוק לתיקון פקודת מס הכנסה (ניכוי בגין הוצאות טיפול בילדים), התשפ'א-2021",פ\24\1390,,פ/498/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158531,"הצעת חוק שכר מינימום (תיקון - שכר מינימום לעובד שטרם מלאו לו 18 שנים), התשפ'א-2021",פ\24\1400,-3,פ/751/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157987,"הצעת חוק חינוך ממלכתי (תיקון - שלילת השתתפות בתקציב עקב הפליה), התשפ'א-2021",פ\24\1356,0,פ/154/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157987,"הצעת חוק חינוך ממלכתי (תיקון - שלילת השתתפות בתקציב עקב הפליה), התשפ'א-2021",פ\24\1356,0,פ/154/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158019,"הצעת חוק זכויות הסטודנט (תיקון - הגבלת דמי רישום), התשפ'א-2021",פ\24\1388,0,פ/1176/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156338,"הצעת חוק ארגוני עזר רפואיים הפועלים בתחום רפואת חירום דחופה טרום אשפוזית, התשפ'א-2021",פ\24\1370,,פ/1864/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156338,"הצעת חוק ארגוני עזר רפואיים הפועלים בתחום רפואת חירום דחופה טרום אשפוזית, התשפ'א-2021",פ\24\1370,,פ/1864/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157204,"הצעת חוק הפסקת היריון, התשפ'א-2021",פ\24\1353,,פ/1018/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157204,"הצעת חוק הפסקת היריון, התשפ'א-2021",פ\24\1353,,פ/1018/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157942,"הצעת חוק עבודת נשים (תיקון - תקופת לידה והורות מדורגת), התשפ'א-2021",פ\24\1358,,פ/446/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157942,"הצעת חוק עבודת נשים (תיקון - תקופת לידה והורות מדורגת), התשפ'א-2021",פ\24\1358,,פ/446/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157455,"הצעת חוק לתיקון פקודת העיריות (ביטול סמכויות גבייה מנהליות), התשפ'א-2021",פ\24\1334,,פ/1692/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157473,"הצעת חוק רישוי עסקים (תיקון - עסק של אבזרי מין), התשפ'א-2021",פ\24\1332,-1,פ/201/22
